gene	coef	hr	p	significant
MACF1	0.0574793526360011	1.0591634014966778	0.5618415023600997	False
NDUFS5	-0.0563604394955929	0.9451983876544428	0.5618435103380955	False
HSPG2	0.0622713075440765	1.0642510449002682	0.5618576149143539	False
WDR6	-0.0552164189443703	0.9462803328006406	0.5630202352543103	False
PSMB3	-0.0573285446163252	0.9442837790453186	0.563337441444474	False
COX6B1	-0.0691943353475995	0.9331453193363772	0.5643455585837044	False
GTF2I	0.057065489779539	1.0587251438014205	0.5651250079024248	False
DNAJC10	-0.059131800126792	0.942582528473046	0.5651806493643599	False
ANKRD17	-0.0475690642633514	0.953544615002023	0.5653888929379717	False
IGFBP5	-0.0707436576364643	0.9317006958770144	0.5661998009042357	False
NRIP1	-0.0587721756844554	0.942921565148488	0.5663825810977576	False
TFAP2A	-0.0639368843484566	0.9380642041957766	0.5664648405438596	False
EIF4G1	-0.0585997812725763	0.9430841335697008	0.5672674320943458	False
PSIP1	0.0570386245553676	1.0586967012951554	0.5677432251731327	False
KIAA0182	-0.0654909555159511	0.9366075178530748	0.5683612357573663	False
STIP1	0.0556580005445616	1.0572360477478808	0.5684833104358731	False
DHCR7	0.0635988199481788	1.0656647895376044	0.5689234000504069	False
WHSC1L1	0.0530903496945521	1.054524916819539	0.5692210031955872	False
RBM47	-0.0552483649973562	0.9462501033618476	0.5710166926400301	False
FAM129A	-0.0654773515624282	0.936620259504885	0.5729438612843007	False
EPAS1	0.0497956132246316	1.0510562524229772	0.5737755153945465	False
RGL2	-0.0763548390197494	0.9264873943463108	0.5741315490640646	False
BZW1	0.0641505630255996	1.0662529249429822	0.5743342900100651	False
RPN1	-0.059826967878411	0.9419275031986144	0.574429042232824	False
GLS	0.0432709394242152	1.0442207771030068	0.5746193489211127	False
SEZ6L2	0.0508353811348907	1.052149675340645	0.5747842707815173	False
CACNG4	-0.0548974255694806	0.9465822381079289	0.5751895151644466	False
CAND1	0.0450392196636938	1.046068885574098	0.5755228142771427	False
DDHD2	0.0485456287940043	1.0497432692469555	0.57569368910248	False
TIMP3	-0.0617277831544758	0.9401387735724596	0.5771534630261458	False
HTT	-0.0655063460127229	0.93659310310902	0.5771615626597142	False
SLC3A2	-0.0580880139227044	0.9435668967581264	0.5773938251845209	False
MEX3A	0.055135589495378	1.0566838801967149	0.5777015496611035	False
FHL1	0.0385994688903339	1.0393541066160876	0.5779831471395057	False
FLII	-0.0743041805132651	0.9283892529674824	0.578415110014254	False
STK24	-0.0703901247387672	0.9320301409552196	0.580881089761857	False
EIF3I	-0.0587778006011305	0.9429162613081696	0.581051226498766	False
SRRM2	-0.0503650731047413	0.9508822196028316	0.5813355200792552	False
PCSK1	-0.050861935002407	0.9504098798122828	0.5817776853238814	False
MED13	-0.0590462961972419	0.9426631264288275	0.5823509842925456	False
COTL1	0.0573061825673677	1.0589800019778586	0.5834169910301414	False
ATP2A2	-0.0544757741791295	0.946981449982915	0.5834461286475067	False
PFKL	0.0567497440883239	1.0583909086685124	0.5836145112313911	False
SLC7A8	-0.0507999111423818	0.9504688297297664	0.5845533370911754	False
ITGA6	-0.0522314691294716	0.949109151946088	0.5849392528688588	False
RAMP3	-0.0470730343075036	0.954017719022484	0.5854017556076925	False
NOLC1	-0.0527733877266288	0.9485949513859236	0.5854207543755034	False
TSC22D3	-0.0579748597333109	0.9436736713463496	0.5858557326600293	False
PCM1	0.0593809774670571	1.061179449196761	0.5865773721857022	False
CAPN6	-0.0471710211038631	0.953924242462336	0.5867631203529065	False
TK1	-0.0586146148690619	0.9430701443439672	0.5869856565915847	False
LAMP2	-0.0424943650472566	0.9583958660211456	0.5872204294253291	False
VTCN1	0.0471419772412907	1.04827082911532	0.588495863980049	False
MYO1D	0.0534338118623382	1.0548871684397565	0.5896901750587663	False
CTSF	-0.0495506446572939	0.9516569605753684	0.5900597902742903	False
TRIM29	-0.0634506392598727	0.9385204442210896	0.5907104322878135	False
RPL23	-0.0586942780075708	0.9429950194088184	0.590864116428352	False
CCND3	0.0425528246269166	1.043471175893396	0.5915003791761779	False
ADAM6	-0.0559114818041285	0.9456228370133126	0.5916784545214688	False
C10orf10	0.0484433603691422	1.0496359191456568	0.5926242617386118	False
FLNA	-0.0614086053149099	0.9404388929282764	0.5935646859697632	False
MSN	-0.0559606768972517	0.9455763181540456	0.5937192530292972	False
EPHB3	-0.0524196079629461	0.948930604453786	0.5937229399788402	False
SMARCE1	-0.0602882034425991	0.9414931529118524	0.5956990631695822	False
PPFIA1	-0.0774640004899625	0.9254603399157582	0.596260114624602	False
RPL24	-0.0550146762195961	0.94647125723154	0.5965063426157486	False
MUC16	-0.0737495804218433	0.9289042805360204	0.5965092461734374	False
SOAT1	0.2123503923325051	1.2365810977120375	0.5969791912354678	False
ATP6V0C	0.0539752635168576	1.0554584935009312	0.5973583873012844	False
ANP32B	-0.0552905325554077	0.946210203146936	0.599849169266681	False
KLK6	0.0453224447220662	1.046365200455195	0.6002704362355227	False
S100A16	0.0576078434237738	1.0592995029802224	0.6006616137585641	False
ENG	0.0476360104285443	1.0487888376402985	0.6007691577413565	False
SORD	0.0583122415545176	1.060045934431615	0.600865974483342	False
TBC1D9	-0.0506711054713565	0.950591263390074	0.6014779298027637	False
CCNG2	-0.0518112905044661	0.9495080311189156	0.60230296291678	False
CCNI	-0.0472382738797403	0.9538600905662746	0.6029963451605809	False
SLC44A2	-0.0534881079282422	0.9479172136363004	0.6032031613702206	False
AKR7A3	0.0451866468928021	1.046223115979956	0.6033155556927083	False
PPIF	0.0373189384023112	1.0380240337758757	0.60352417970076	False
KLK7	0.2173888941087258	1.2428273363974838	0.603721360105721	False
LAPTM5	-0.0604556526538214	0.9413355138246648	0.604152193234134	False
SMG5	-0.0620962404909592	0.9397924363531872	0.6043365585100355	False
PLAT	-0.0537505762683428	0.9476684480266612	0.6045397630334615	False
FAM198B	0.0537466397762903	1.0552172182138138	0.6049795602777022	False
JUN	0.0434224066928102	1.04437895435096	0.6062688164947199	False
NQO1	0.0527572310749682	1.054173693437703	0.6072081726353133	False
NDRG1	0.0541603006203548	1.0556538105533235	0.6074609064434349	False
OAZ1	0.054751559707552	1.0562781600197069	0.6075804734438732	False
LCP1	-0.0517418765277634	0.9495739425348272	0.6077271066609499	False
SIK1	-0.0589946963906608	0.942711768918783	0.6078221341533214	False
ENPP5	0.0406550480980654	1.0414927786589463	0.6091326195691957	False
SEL1L	0.0534320093359394	1.0548852669795012	0.6100458264268838	False
VWF	0.0414472444572626	1.0423181723400987	0.6107877686589488	False
SLC25A5	0.0560324517683072	1.057632005208499	0.6114845479030522	False
ESYT2	-0.0431244294025189	0.9577922051403068	0.6118873581789689	False
GJA1	0.0510962479503457	1.0524241820791256	0.6123060785904997	False
GATA3	-0.0519727718027415	0.9493547157084464	0.6124004487406596	False
SIAH2	-0.0567860504493856	0.9447961864638372	0.6128233324319138	False
IER3	0.0509843862059716	1.0523064626585694	0.6142981922281107	False
C20orf108	-0.0479335480392637	0.9531971267910008	0.6150267947180101	False
KCNJ3	0.044595983176546	1.0456053324153676	0.6153682144225852	False
MYL12B	-0.0528007775621252	0.9485689698820684	0.6153991365664894	False
MAF1	0.0562452228839369	1.0578570626921902	0.6159982651515425	False
C6orf211	0.0408751299417923	1.041722017534634	0.6161914393790167	False
C19orf63	-0.0480101663394601	0.9531240972451296	0.6162661391532427	False
ATP13A3	0.0451218699946472	1.046155347086678	0.6168702397957453	False
WFDC2	0.0538211204342908	1.055295814413472	0.6170908464343772	False
P4HA1	0.0357288441544667	1.0363747893052129	0.6194117114253563	False
CLNS1A	-0.1474746805720976	0.8628842857812535	0.6199456787338083	False
ZMIZ1	0.0347055627303969	1.0353148286464595	0.6200793899137104	False
H1F0	-0.050656140177713	0.9506054893739134	0.6201021268156469	False
ARFGEF2	-0.0515858254821846	0.949722136103994	0.6202214551829346	False
H2AFJ	-0.0570756696652671	0.9445225949537376	0.6211516017024608	False
SLC2A1	0.0592593398421812	1.061050377699128	0.6212641970899823	False
CRAT	-0.0494650000403371	0.9517384683615328	0.623793337690093	False
WASF2	-0.0469372973210212	0.9541472233017764	0.62384007919308	False
USP14	-0.0472742788333455	0.953825747496232	0.62394234827694	False
SLC9A3R1	-0.0540287001741953	0.9474049154254996	0.6243646918804263	False
AP2B1	-0.0513764442210367	0.949921010942197	0.6269804954671401	False
TUG1	-0.0507119806397411	0.9505524086062216	0.6272620948463448	False
ITM2B	0.0483871902900086	1.0495769626688274	0.6274176348720217	False
ATP6V0E1	-0.0504461214308192	0.9508051553136434	0.6274210490697669	False
CAV1	0.0473979102762884	1.0485391505848145	0.6281254487000796	False
FAM102B	-0.0573400860969912	0.9442728806752312	0.6283854787828	False
LRP5	-0.0463357680048328	0.9547213434863018	0.6290658213908629	False
MYB	-0.0475327323056856	0.95357925977396	0.6290814863257512	False
PODXL	-0.0412185343963707	0.9596193971860126	0.6299611153021345	False
LY6E	-0.049770860608907	0.9514474136058254	0.6303029685474051	False
IL13RA1	-0.0434835793243964	0.957448275909431	0.6306303656742145	False
PBX1	0.053031482434301	1.0544628416539346	0.6312092905489184	False
LAPTM4B	0.0466903897181108	1.047797549959502	0.6315761103122908	False
SLC34A2	0.0439560002326802	1.0449363769194928	0.6334425213265831	False
RAD23A	-0.0498496968637555	0.9513724080116704	0.6337871932137216	False
MKL2	0.0460224869421246	1.0470979567233518	0.6342667244495743	False
GPD1L	0.0499225577343035	1.0511896867127746	0.6355228681590201	False
FOXA1	0.0494604741887437	1.0507040614636418	0.6359906058153846	False
MGAT4A	0.0471198522253629	1.0482476363631	0.6366851473704341	False
ACTN4	-0.0488366300210992	0.9523367002170036	0.63746927262672	False
ARHGDIB	-0.0444304119827846	0.9565421616500628	0.6378184039274118	False
HNRNPU	-0.046017991433528	0.955024779771304	0.6378188242657267	False
PTK2	0.0437686850214522	1.044740662772021	0.6394859361519336	False
TXNIP	0.0470941092871445	1.0482206517362929	0.6398024527969062	False
KLK11	-0.0419206611609701	0.9589458592056114	0.6398695998555513	False
CPE	-0.0459460941092893	0.9550934459659794	0.6400813866140204	False
S100P	0.0592911104731078	1.0610840884745758	0.6407173424269657	False
CYP4Z1	0.0402026595545178	1.0410217258151824	0.640822040121046	False
SH3BGRL	0.0470470552363272	1.0481713298688842	0.6412454375954983	False
PTP4A2	-0.0415946841090324	0.9592585045045908	0.641729007258198	False
MLF2	-0.053926935201899	0.9475013329663524	0.6419148647872237	False
MYST3	0.0343266365062601	1.0349225950261436	0.6428575958108029	False
SERBP1	-0.0524821754512017	0.9488712341066826	0.6431896491802518	False
BTG1	-0.0471452800285818	0.9539487978141132	0.6435164917583669	False
EIF3K	-0.0498199131552519	0.9514007438321198	0.643924069752655	False
TALDO1	0.0487327215518997	1.0499396869838764	0.645419350284	False
NCL	-0.0435338298300674	0.9574001648582252	0.6457908832866702	False
UQCRH	0.0482593448612255	1.0494427876290096	0.6458994720555667	False
A2ML1	0.0518171337192135	1.05318313322047	0.6459903164529701	False
NR4A1	-0.0429845980774599	0.9579261438576788	0.6472683016439869	False
TRPS1	0.0423833059431186	1.043294303025129	0.6476222850471448	False
IGJ	0.0500620687960084	1.051336349532326	0.6476961682361739	False
KIF13B	0.0473746723565889	1.048514784999335	0.6480776681265448	False
AQP1	-0.0443779485761667	0.9565923464268572	0.6483901217232997	False
SLC38A1	0.0462935893242887	1.0473818659562744	0.650075086861249	False
GPR56	-0.0423733930792285	0.9585118120681776	0.6504803898267861	False
AIM1	-0.0414048405794306	0.9594406308120902	0.6518413529558482	False
PGR	0.0369589571087661	1.0376504317903634	0.6521383846658155	False
EPCAM	0.0420168505386103	1.0429120522325048	0.6522797025128422	False
TXNRD1	-0.0352737012174399	0.9653411650441592	0.656360185800567	False
CHMP4B	0.0455436653953673	1.046596703675064	0.6565291551378731	False
BCHE	-0.0294276476122006	0.9710011293499886	0.6567680062307686	False
ORM1	0.0792144608177882	1.08243643738317	0.6577677335157948	False
KPNA2	-0.0449499682543389	0.9560453132524984	0.6578952878193154	False
IGFBP7	0.0373895405535774	1.0380973230928874	0.6580940256314136	False
STAU1	0.0466089890081689	1.0477122619663586	0.6584656738988379	False
GNB1	0.0433432022855804	1.044296238210742	0.6584876849278309	False
MEST	-0.0541053987869148	0.9473322535693702	0.6598671023647763	False
PADI2	-0.042170404815349	0.9587063984655264	0.6601849129138693	False
SFRS6	0.0509441292303712	1.052264100835663	0.6606567295422744	False
NOC2L	0.0476450052560462	1.048798271357406	0.6607593768395332	False
PARD6B	-0.0443216078012219	0.956646243099237	0.6608485486187222	False
COL2A1	-0.0455677504408697	0.9554548678905468	0.6610118688933465	False
TMEM181	0.0319839166317445	1.032500899079393	0.66209141448357	False
H2AFY	0.0451707777830018	1.0462065134821867	0.6635769944316434	False
ZFP36L1	-0.0384933296785512	0.9622381231560028	0.6635779431474804	False
MAP3K1	-0.0436507131753069	0.9572882672638338	0.6648772641130334	False
TCN1	-0.0460072877434615	0.9550350021152608	0.66577667033518	False
TMEM30A	0.0455414708263731	1.0465944068489088	0.6659595749806899	False
MAGED1	0.0414887049517803	1.0423613882628393	0.6662929436435744	False
IER2	-0.0447399174510446	0.9562461524310096	0.666894195805348	False
LPGAT1	-0.0336456340864437	0.9669140853276396	0.6706578318624776	False
MIF	0.0498404252924129	1.0511033534823426	0.6719250650082917	False
IGF1R	-0.0358353505323037	0.9647991340701136	0.6725090773530875	False
PTPN11	-0.0369123302377705	0.9637606243102153	0.6732606829271919	False
EXOC2	-0.05594786166317	0.9455884360135512	0.6739009575060457	False
SLC5A6	-0.0439631233843015	0.9569892473470591	0.6740224286576936	False
TAGLN	0.0412185441021622	1.042079821060507	0.6751388596813059	False
ATP1A1	0.0369387395209726	1.037629453213729	0.6765259834002405	False
PTGES	-0.0320595882108993	0.968448872224158	0.677360993719287	False
LUZP6	-0.0336615789739329	0.9668986681142504	0.6781299652247132	False
DHRS2	-0.0454905168018519	0.9555286639966456	0.6781346154465993	False
PSAP	-0.0393495661485297	0.9614145724095596	0.6784435493474683	False
CBX3	0.0361712107403123	1.0368333483005252	0.6785756187435437	False
HUWE1	-0.0362929237071951	0.9643577688533472	0.678636544283274	False
LAD1	0.0448519749396994	1.0458730330310897	0.6798009413939015	False
ABHD2	-0.0472577916976915	0.9538414734803592	0.6803833904512933	False
KRT19	-0.0406762007029235	0.960139972267936	0.6805465226695291	False
CGA	-0.4639643770109189	0.6287859533032881	0.6809408545002636	False
ABAT	-0.0423604132813827	0.958524253438474	0.680993713173651	False
ATP9A	-0.0569904400102525	0.944603099719307	0.6813296200095317	False
UCHL1	0.0456389446960236	1.0466964274277883	0.6826070887907298	False
TPI1	-0.0490755508351267	0.9521091943363869	0.6828930999690477	False
GALNT1	0.0392152351862224	1.039994302929863	0.6830733759277934	False
EFR3A	-0.0360612967072448	0.9645811660216348	0.6836035361766931	False
SPARCL1	0.0389758367364328	1.0397453597054516	0.6842133648731386	False
PTPLAD1	0.0328896721187024	1.033436516090179	0.6845806445954976	False
XBP1	-0.039952031653415	0.9608355277385234	0.6849948099557122	False
ARHGEF2	0.0357484272519	1.0363950849324144	0.6859124710671073	False
CDC25B	0.0392188086313213	1.0399980192990477	0.6869200456449225	False
TIMP1	-0.0422653546296903	0.9586153737924408	0.6872055723067934	False
CCDC117	-0.0414614285634668	0.9593863395371216	0.687470247075322	False
PMP22	0.0376802555668876	1.0383991574417502	0.6879691423826585	False
SLC4A7	-0.0428379812463182	0.9580666022498896	0.6884429733602133	False
MCM3AP	0.0496265504110126	1.0508785729155925	0.6884563736285119	False
SUPT5H	0.046307135867972	1.047396054456577	0.6894833521676856	False
HMGB1	0.0405244652262616	1.0413567864202682	0.6896627909384283	False
EIF4B	0.0356045829287576	1.0362460161045235	0.6914226550230477	False
MSMB	0.0429446488720589	1.0438801133097837	0.6919237754378882	False
TUBB	-0.044957627545463	0.9560379906511592	0.6919571396508803	False
PYCR1	0.0459209521399929	1.0469916452367525	0.6923487394409962	False
RBM39	0.0397901860285044	1.040592420457913	0.6925602226018976	False
GNAI2	-0.0374904045445536	0.9632036600542854	0.6929938367687674	False
SLC44A4	-0.0377146139021546	0.9629877249886614	0.6931390537857101	False
STC1	0.0370073547644136	1.0377006528539248	0.6935668236340571	False
HNRNPK	-0.0397969604938685	0.9609845371711774	0.694032073218933	False
MLL3	-0.0399100748091461	0.960875842210857	0.6941613567144862	False
SDCBP	-0.0340687930973045	0.966505013477029	0.6947734988242507	False
HNRNPA3	-0.0448359495360527	0.9561543265283978	0.6959457838544421	False
CNTNAP2	-0.0384258641679942	0.9623030432321672	0.6961948507929016	False
ETS1	0.0450219768419926	1.046050848550322	0.6962683353466217	False
SEC24C	0.0372725787060084	1.0379759124123693	0.6965468596871595	False
PBXIP1	0.0398744317376786	1.040680089597158	0.6971240359620401	False
COX4I1	0.0448082660510378	1.045827320082173	0.6996193864433453	False
BMI1	-0.0423819837109358	0.9585035778815816	0.7000341956421161	False
MUC5B	-0.0416293412351931	0.9592252599376636	0.7004718227063507	False
SLC44A1	0.0310569701724773	1.031544269467514	0.7005128416580273	False
CAMK2N1	-0.0442860513889324	0.9566802586122032	0.7005199748445821	False
RAD21	0.0431127079510822	1.044055561582662	0.7008670913793925	False
LASP1	-0.0326386983702417	0.9678881960057656	0.7026947602220812	False
DCAF10	-0.0390567008037235	0.9616961786541524	0.7035465723623233	False
SORT1	0.0337077798557089	1.0342823244336974	0.7038800368114648	False
RAB31	0.0324972792052637	1.0330310824746174	0.7040424534303305	False
ZG16B	0.0417817733982961	1.042666916263727	0.7047386361518675	False
IGFBP2	-0.0514016972722532	0.9498970228411436	0.7052733209166708	False
TRPA1	-0.0369144431462742	0.963758587974348	0.7054536462708597	False
APOA1BP	-0.0431197721190283	0.9577966658605188	0.7057492395578122	False
IPO5	-0.0539462274908161	0.9474830536732124	0.7065469303026745	False
H2AFZ	0.0391510927333983	1.0399275972837048	0.7070132902274155	False
MYL6	-0.0345691988090459	0.9660214898369438	0.7070550675097078	False
PSD3	-0.0387182628464606	0.9620217082270384	0.7074013427114855	False
MYO10	-0.0375130934205409	0.9631818062938114	0.70747836971466	False
AP3S2	0.0302339722581618	1.0306956599350543	0.7081390020786514	False
SFRS5	-0.0363632147208127	0.964289985550591	0.7096516241206172	False
VCP	-0.0542344686823951	0.9472099893848994	0.7100332288032232	False
C4orf7	-0.0550990927074572	0.9463913628243932	0.7107344816072394	False
CLIC1	0.0382898688411398	1.039032372340593	0.7113404520446414	False
SEPHS2	-0.0331056460013682	0.967436348408238	0.7122333040092765	False
HSP90B1	-0.0404010882957826	0.9604041550252096	0.712523625606522	False
DDX17	0.0373467802496779	1.0380529346849123	0.7125652503997826	False
PLIN1	0.0310811353159702	1.0315691971839944	0.7129113455593582	False
FBLN1	0.0368315932188169	1.0375182810107606	0.7132184105075013	False
GABRP	0.0315816271147896	1.0320856183285936	0.7138660933473608	False
CYB5R3	0.0363819696411832	1.0370518931867303	0.7139658711333596	False
MPZL1	-0.0343650340287579	0.9662187375370012	0.7145544735603888	False
MMP9	-0.0883237702507786	0.9154644285877488	0.7146382600096686	False
AGTR1	0.0357267037569878	1.0363725710536007	0.7146833003611931	False
ATP2B4	-0.038504799726314	0.9622270863020675	0.7161654460901414	False
ARHGEF12	0.0370248036161801	1.037718759696766	0.716512072606161	False
ZNF217	0.0396724380357192	1.0404699000025066	0.7166689159446047	False
ARFGEF1	0.0341695535042362	1.0347600390457794	0.7189011788508572	False
GPX3	0.0317513395128311	1.032260790917924	0.7191032098148735	False
PRDX5	-0.038117649094994	0.9625996852473072	0.720040962710582	False
IPO7	0.0379005925485498	1.038627980386014	0.7203575188554674	False
CDC42EP4	-0.0558006615108817	0.945727637020288	0.7211570258250327	False
KRT81	0.0437475753629292	1.0447186088861606	0.7214057083985714	False
KDELR1	0.0279479247835966	1.0283421318880026	0.7230882502605569	False
BSG	0.0351665370077524	1.0357921921691298	0.723453279944469	False
NCRNA00052	-0.0661851965658494	0.935957512122975	0.7243309114780845	False
GTF2IP1	-0.0348579445509111	0.9657425955119152	0.7244499528175241	False
ZNF24	-0.0298466936349654	0.9705943204304172	0.7248000725568702	False
POLR2A	-0.0344690894678559	0.966118202452704	0.7253963779632921	False
ZFP36	0.0294536949967374	1.029891745227129	0.7254970364195388	False
MCCC2	0.0380749486273196	1.0388090872760596	0.7258416848057117	False
KRT4	-0.1327545010881323	0.8756800442204372	0.7262012293097639	False
C17orf28	-0.0399291635751543	0.9608575004518034	0.7265713762653563	False
ALDH18A1	0.0238298855374807	1.0241160861138223	0.7266575832031115	False
CXCR4	-0.0359771690944311	0.9646623173459828	0.7276688890991476	False
AZIN1	0.0308302292743209	1.0313104027079485	0.7279281660526515	False
GNG12	-0.0394999684853001	0.9612699842847328	0.728370826752159	False
SCRN1	0.0330026618123969	1.0335532903626052	0.7290312424231851	False
HNRNPM	-0.0416634037599977	0.9591925868599206	0.7299839988643102	False
IL6ST	-0.03074801072595	0.969719901304648	0.7302689696063864	False
C8orf85	0.0347317864415397	1.035341978799455	0.7307318868693193	False
IGF2	-0.6118382155414365	0.5423529905014537	0.7309408010980096	False
LOXL2	0.0396830863302389	1.0404809792914285	0.7310196347717943	False
BPTF	-0.0554704949820413	0.9460399361839598	0.7320892744029556	False
DEGS2	0.0319645269905849	1.03248087945155	0.7326024150903697	False
TGFBR3	0.0340433094679666	1.034629415007306	0.7332608925998512	False
HECTD1	0.0241178767307743	1.0244110650011558	0.7333466043466955	False
PDS5A	0.0349627377001444	1.0355811199464569	0.7339974853819943	False
ALDH3B2	-0.0314230610236429	0.9690655124941244	0.7344826006821119	False
PEBP1	-0.0339117358411086	0.96665682202355	0.734492867841209	False
SNRPD2	-0.0340686467251557	0.9665051549464552	0.7353503835771483	False
HIST1H2AC	-0.03670690778068	0.963958622721672	0.7359136825597339	False
FKBP4	-0.0342297887092715	0.9663494229359484	0.7362143604170595	False
SHROOM1	0.0376197946934417	1.0383363768196106	0.7364898598605141	False
CALU	0.0314107809228638	1.031909305492578	0.7367637238194616	False
CEACAM6	-0.0341679703582832	0.966409162910247	0.7371238324844813	False
SYT1	0.0370221407099603	1.0377159963527054	0.7373424506345254	False
WDR1	-0.0380021146560104	0.9627109050866453	0.7375814887267411	False
RPL15	-0.0358430443934284	0.9647917110681188	0.7378194708599063	False
FRZB	0.0454618873517778	1.04651111854375	0.7382552657963615	False
ADRM1	-0.0364402814206083	0.9642156737672772	0.7386279927128988	False
ABCD3	-0.0324009136048227	0.9681183724385448	0.7391518426055144	False
PYGL	-0.0332702314105291	0.96727713560341	0.7394260464698355	False
SGK1	0.0384570516454654	1.0392060952077191	0.7394750401021171	False
ATHL1	0.0391802232974845	1.0399578914024628	0.7398044366881799	False
HIST1H1C	-0.0319076869643342	0.9685959919886382	0.7400955770714401	False
SUMO2	-0.0370036641347833	0.9636726043162752	0.7406383290124542	False
QDPR	0.0337849190050035	1.0343621111696355	0.7418716083438373	False
CD109	0.0312887493342537	1.031783387643861	0.7421307680930213	False
C20orf114	-0.0851326958886078	0.9183904096839972	0.7422892732020826	False
KRT7	-0.0343304742025299	0.9662521304656924	0.7424011550748366	False
BPIL1	-0.1501944346176738	0.8605406412671337	0.7425221159533439	False
FASN	-0.0426674380782761	0.9582300078968948	0.7429152835905215	False
GDAP1	-0.0376479670717911	0.9630519072069578	0.7433141734582686	False
SLC39A7	0.0349975402339363	1.0356171614205416	0.7433171260702929	False
CD68	-0.0390622073655822	0.9616908830292356	0.7436063730060596	False
ECM1	0.0278778815701366	1.0282701060230397	0.7453773629148976	False
HIST2H2BE	-0.033840107850409	0.9667260641892168	0.7491827746372324	False
SEMA5A	-0.0457285270441056	0.9553012654505124	0.7498531609698941	False
UBB	0.0353831186383334	1.036016550026071	0.749898446420148	False
NR2F2	0.0322493834127921	1.032775030154237	0.7500466839189835	False
DUSP1	0.0303584920078889	1.0308240098915606	0.7501786270659502	False
SERHL2	-0.0477773295933003	0.9533460453964584	0.7507338505556544	False
NAT1	0.027755835779568	1.028144617642852	0.7509302501393402	False
MYST4	-0.03031108067044	0.9701436936520192	0.7514986659882532	False
LTBP3	-0.0311145005520819	0.9693645739425312	0.7515538383864173	False
S100A2	0.0339123884215867	1.0344939691082309	0.7518379548516656	False
PTPRK	0.0281807703213998	1.028581604643747	0.7522740941075635	False
TFF3	-0.0255204096889671	0.9748024833472204	0.7523862499949744	False
FAM84B	-0.0327155457857867	0.967813819157237	0.7525134003740303	False
PDLIM1	-0.0279965642060341	0.9723917077330694	0.7526575638571493	False
SERP1	0.0290481224240249	1.029474134073941	0.7529958247219759	False
LARP1	0.0288063006174784	1.0292252148773045	0.7535968002631492	False
CA12	0.0269070703495276	1.0272723342686676	0.7538012640935482	False
CHIT1	-0.0953698939844237	0.9090366250934157	0.7549280700766825	False
ENO1	0.0335527197696225	1.0341219609607413	0.7556040014905514	False
ATP6AP1	0.028070890676016	1.028468590670862	0.7568591416899856	False
ARHGAP32	-0.0305338446171535	0.9699276046832516	0.7569131429516724	False
CILP	0.028735512551617	1.0291523605936448	0.7574080444194862	False
OAT	-0.027747619702292	0.972633809437888	0.7580550225220238	False
DST	-0.0307920405250849	0.9696772056721236	0.7586097893971688	False
JUNB	-0.0290927965653162	0.9713263245376133	0.7590076650344516	False
AK2	-0.0330969301139547	0.9674447805112772	0.7591569833660647	False
FURIN	0.0330073369332463	1.0335581223604369	0.7592324309742666	False
CTNNA1	-0.0340788022503838	0.9664953396288108	0.7594317510908895	False
ATP5A1	-0.0275093852230776	0.972865551950378	0.7595292159401762	False
PCOLCE	0.0314371423855324	1.0319365084897658	0.7596434896876734	False
ROD1	-0.0292795722183433	0.9711449213704202	0.7603685251249328	False
DMKN	-0.0532454859865933	0.948147227053218	0.7606102948752125	False
NBL1	0.0316951154502689	1.0322027546541674	0.761143472061493	False
LIPA	-0.0341256362801864	0.966450075817222	0.761306692724372	False
CSDE1	-0.0274362167904439	0.9729367376022172	0.7622669368563378	False
SERPINA1	0.0336012645882338	1.0341721634422834	0.7626344386038528	False
ARF6	0.0269194157658532	1.0272850164515972	0.7629644087959744	False
VEGFA	-0.0261905445678439	0.9741494530367464	0.7630278424661501	False
RET	0.030740933927143	1.0312183155990264	0.7633638634982711	False
CIRBP	-0.0315475542675453	0.9689448778941722	0.7640300139162968	False
HSPD1	0.0259974537341815	1.026338335139894	0.7643720204777372	False
NFE2L1	-0.0325091484205954	0.9680135939952976	0.7652231529806522	False
NEAT1	0.030667816685369	1.03114291851657	0.7661461769141387	False
ELF5	0.0236618100526998	1.023943971770683	0.7661931551448299	False
CTSZ	0.0334608734125102	1.0340269849874826	0.7666176421997293	False
NUCB2	0.0289555370380962	1.029378824226152	0.7669378411289692	False
EEF1A1	-0.0286866928011424	0.971720863920791	0.7676110023398028	False
MTSS1	0.0357847587179196	1.036432739369242	0.7685805871646862	False
MYL12A	-0.0304446743455397	0.970014097247432	0.7687226113857994	False
CLU	0.0231129779619157	1.0233821526460951	0.7693349369236324	False
CTTN	0.0474427100451695	1.0485861259486582	0.7696241249688429	False
CTNND1	0.0405423541672945	1.0413754153570405	0.7698722104823001	False
EIF4A2	-0.0275755963940104	0.972801139515458	0.7718647020341083	False
SLC12A2	-0.0328699720865795	0.967664374788656	0.7719151597376253	False
ASAH1	0.026357130692859	1.0267075517862312	0.7719673344639087	False
S100A14	0.0339171913578851	1.0344989377287974	0.7723727558446686	False
FXYD5	0.0259751416254016	1.0263154356227846	0.7728252950727892	False
RERG	-0.0361927322942632	0.9644543940612078	0.7729397487707039	False
HM13	-0.027985704059257	0.9724022681070836	0.773036264350012	False
CDC42	0.0304129575308477	1.030880155789332	0.7732193716829324	False
PAPOLA	-0.0292730974265929	0.9711512093519022	0.7735444603839363	False
